12669	2.918316	1.015104	2
58261	2.192589	1.448442	1
52380	0.000000	0.029974	1
42688	4.097092	1.355544	1
8657	8.409758	0.618888	2
47690	3.846507	1.552772	1
27139	11.028399	0.129792	3
30801	13.098456	0.761145	3
63426	7.507031	0.488380	1
20836	8.680787	1.582682	3
42228	10.513664	0.265965	3
68030	5.406112	0.819419	1
13906	3.629378	1.638104	2
61503	11.500563	1.201045	1
0	0.323156	0.578596	2
15813	1.256085	1.297517	2
4598	4.588272	1.316001	2
28967	8.055640	1.236953	3
43227	0.955267	0.383166	1
23851	4.449550	0.971125	1
11739	10.262914	0.788296	3
506	3.376923	1.258318	2
33966	1.049064	0.717362	1
40978	10.691146	1.693261	3
55776	2.745137	0.991433	1
12724	2.459051	1.607310	2
47188	3.231884	1.504034	1
23070	3.013145	1.054405	1
13659	1.363816	1.683297	2
74711	18.209285	0.203888	1
24594	3.373626	0.676691	1
29855	12.986059	0.917150	3
16544	6.719247	0.701575	2
38267	3.448309	0.062931	1
75909	17.035109	1.661768	1
28442	7.704873	0.141421	3
41482	5.302148	1.237909	1
32004	11.872144	0.466500	3
35105	9.106022	0.579534	3
16322	12.367297	0.664326	3
42232	3.645889	0.885619	1
50107	11.581159	0.045750	3
30035	12.074350	0.533155	3
56182	9.391534	0.261701	3
49404	6.169971	1.691392	3
13353	5.933607	0.859899	2
41307	4.002372	0.545215	1
5150	2.420428	0.296772	2
33174	9.079537	1.161143	3
51589	4.252260	0.371351	1
14085	7.486697	1.234896	3
34012	8.906538	1.671678	3
40413	8.396972	0.986834	3
81599	12.658390	1.424410	1
38763	11.295300	0.102158	3
30907	8.374525	1.077307	3
9465	0.000000	0.755074	2
8765	1.552236	1.239437	2
38906	8.304070	1.681207	3
6220	5.063720	0.570107	2
5564	2.102439	0.077890	2
49357	9.091157	1.217790	3
40927	13.501197	1.420601	3
30251	10.011851	0.355883	3
36396	10.018066	1.007138	3
23073	7.746585	1.175947	3
8202	3.355007	1.224224	2
32698	3.237786	1.265536	1
18393	0.259826	0.470587	2
24828	9.096936	1.290951	3
7689	0.000000	0.146158	2
24658	5.677836	1.168053	2
34436	8.568779	0.168247	3
3931	0.000000	1.191064	2
40405	4.171489	1.235106	1
10191	3.201231	1.628304	2
0	1.798857	0.090089	2
57519	3.764764	0.773713	1
41482	9.555968	1.188428	3
56547	5.475215	1.189064	1
1630	1.368127	0.442577	2
38248	8.406038	0.248290	3
42549	9.586653	0.581202	3
14811	11.448192	1.069495	3
5488	4.969562	0.357352	2
59891	13.122186	1.387729	3
32769	10.473042	0.208314	3
25814	4.391156	1.038762	1
48382	6.834464	0.897270	1
0	1.628480	0.578330	2
12084	0.718857	0.878317	2
35483	13.137325	1.373465	3
47807	4.746957	0.786791	1
44775	4.371731	0.734629	1
42916	2.110688	0.938217	1
35416	8.290879	0.950707	3
42018	4.283036	1.179257	1
33255	11.472499	0.301205	3
81771	14.594810	0.434760	1
11752	7.400027	1.570080	2
8205	7.313576	0.069787	2
71797	8.612068	0.520995	1
10893	2.012174	1.697184	2
26504	12.044809	1.619600	3
39262	9.949138	0.461087	3
68428	12.531168	0.811501	1
12188	0.000000	0.727501	2
70518	8.883436	0.687935	1
36193	11.999460	0.250173	3
34100	10.976313	0.236093	3
52521	6.044661	0.243484	1
31465	7.622389	0.031731	3
37406	2.139684	1.319850	1
5580	5.000644	0.040187	2
11054	3.962586	1.308859	2
45371	2.224888	0.070842	1
7482	3.104704	0.379040	2
0	3.645888	1.396010	2
42884	7.851836	1.672571	3
20129	3.022007	1.306685	2
5337	0.000000	0.765699	2
32313	7.506297	1.352732	3
59937	9.458364	0.654174	1
63533	9.189840	1.442012	1
5777	2.431074	1.073933	2
35465	1.908085	0.730693	1
68814	12.438766	1.647235	1
23325	11.827667	0.946289	3
8336	1.139796	1.660000	2
74755	9.438569	1.506804	1
15419	4.979606	0.588878	2
5453	4.144641	1.054291	2
368	5.252213	1.497286	2
8899	5.251988	1.324931	2
68450	9.843663	0.741620	1
36529	3.402366	0.220669	1
25256	10.464756	0.959383	3
38917	7.199133	0.196308	3
43254	5.276398	1.604595	1
30964	12.282501	1.336852	3
15063	1.270400	1.537540	2
11186	4.960818	0.941197	2
69001	13.887405	0.772554	1
12972	5.592947	0.633012	2
18151	8.045107	0.231647	3
2053	0.121417	0.645301	2
27124	12.295575	0.373840	3
14017	5.731361	1.434377	2
57680	10.136299	0.678765	1
37739	2.710419	0.521435	1
35453	8.885616	0.332575	3
40722	10.876868	1.429046	3
30137	7.744759	0.446162	3
18147	4.364364	0.684700	3
8891	0.000000	0.501050	2
6374	4.597233	0.083533	2
71640	13.010355	1.337304	1
66929	8.024106	1.473922	1
46973	11.585155	0.207098	3
9198	7.859812	0.579942	2
30534	7.373992	1.448159	3
49845	4.249158	0.162553	1
67373	7.662764	0.373310	1
20945	16.252854	0.478972	3
15728	9.606575	1.205966	3
46204	11.015445	0.506677	3
22020	4.966866	0.895623	1
58446	3.419994	1.062067	1
13297	0.837001	1.193315	2
6069	2.745395	0.615557	2
67427	2.145228	0.519716	1
35394	7.923809	1.235209	3
41392	1.458694	0.627712	1
11004	0.000000	1.556356	2
13832	10.642982	0.627415	3
74037	7.255017	1.243501	1
69836	11.945289	1.632520	1
59153	3.831871	0.513644	1
26275	11.417546	1.196168	3
10639	4.593220	0.439647	2
10773	5.490730	1.659444	2
39552	8.724608	0.777244	3
39934	7.669234	1.171473	3
14595	0.000000	0.792227	2
38664	9.615015	0.469124	3
79160	16.547918	0.053175	1
26797	11.916441	0.211351	3
43364	9.743481	1.226622	3
40346	11.166347	0.180529	3
46784	4.906850	0.079295	1
1301	3.004813	1.417988	2
22981	0.000000	0.846740	2
30091	10.965797	1.226570	3
3920	6.070767	0.885526	2
5296	0.000000	0.039937	2
76739	17.049035	1.362093	1
6727	2.546646	0.621296	2
9013	3.490118	1.548219	2
26276	3.807689	0.191569	1
74106	11.959481	1.415428	1
24133	2.750710	1.689034	1
38256	9.964429	0.142361	3
26199	10.219731	1.101934	3
12549	7.622469	0.723941	2
9246	9.151888	0.608735	2
48063	13.863093	0.678320	3
19508	10.315778	0.303331	3
62026	5.179473	0.304455	1
31974	7.405414	0.897493	3
5365	3.080316	0.375493	2
24685	4.052939	0.103193	1
13448	1.809066	1.463668	2
78352	11.601986	0.841324	1
31750	2.530056	0.968907	1
32713	7.792596	1.246201	3
69037	8.353632	1.239131	1
4034	4.741043	0.559850	2
38528	3.004490	1.693633	1
78182	9.635139	0.323124	1
15168	10.149831	0.775300	3
8284	7.158469	1.258428	2
64748	8.103244	1.148409	1
35454	11.568417	1.283153	3
41738	3.455507	0.548530	1
6041	4.465773	1.598311	2
30172	7.951963	0.619048	3
55969	2.986006	1.439668	1
24521	6.861254	1.011224	3
70815	5.104970	1.117943	1
59338	1.748659	0.551450	1
53844	5.302129	0.228892	3
11332	6.992746	0.737167	2
38449	4.188722	0.681923	1
9749	3.820781	0.583473	2
4415	5.618233	1.391594	2
41112	3.516469	1.406711	1
11310	5.280268	0.208818	2
10230	0.179838	0.018089	2
52593	11.937741	0.910588	3
12267	0.695088	1.461016	2
4765	3.044051	1.091410	2
43178	9.112994	1.482810	3
45811	4.355282	0.904383	1
33164	9.098301	1.673404	3
17395	4.123985	0.746707	2
70828	9.558522	0.803041	1
7139	3.448895	0.261389	2
77930	11.208290	1.558915	1
36004	9.354244	1.564065	3
69826	7.924479	1.118910	1
24022	3.811426	1.557220	1
35924	9.004262	1.326659	3
28991	10.816781	0.843674	3
32649	0.926823	0.807528	1
39552	9.972587	1.367471	3
22727	3.288510	1.131301	1
32587	14.772026	1.490034	3
46309	9.244511	1.163781	3
47624	11.080359	1.150855	3
14377	4.096569	1.318902	2
39981	9.161670	0.303538	3
76281	10.709185	0.602066	1
15108	8.656869	0.634922	2
69851	12.807399	1.255383	1
8822	0.000000	1.256663	2
35690	9.586849	1.395417	3
10111	6.288512	1.665772	2
56998	4.633384	0.452717	1
9233	8.736170	1.348654	2
13328	1.334877	0.417691	2
29086	9.970408	0.359906	3
2806	4.383354	1.590741	2
31082	0.814026	0.869906	1
47890	14.336452	0.714017	3
20398	0.314594	1.209654	2
7953	3.903617	0.420780	2
29373	2.282858	1.565356	1
63662	7.899290	0.177149	1
37709	4.718117	0.248200	3
7678	6.370554	1.638497	2
39051	7.947762	0.466985	3
64299	8.983162	1.386517	1
51201	1.329561	0.814175	1
5808	5.881142	0.416870	2
9298	1.366980	0.966784	2
58653	5.139446	1.243616	1
26960	12.263036	1.421383	3
40880	9.206502	1.092696	3
26626	10.321670	0.687853	3
25224	5.405433	1.451335	1
8059	4.305126	0.913489	2
25822	10.550977	1.130974	3
5250	0.712045	0.719405	2
8232	5.720310	0.972396	2
38096	9.259768	1.343945	3
47406	11.512591	0.834049	3
15676	0.868208	0.103058	2
56845	3.044879	0.702666	1
36610	7.042475	0.489354	3
17307	5.785896	0.275213	2
19433	9.520298	1.016855	3
56776	2.835576	0.486754	1
33861	10.551666	1.024059	3
4553	6.530419	1.550845	2
22166	0.000000	0.066011	2
44639	10.649114	0.766401	3
12355	0.223834	0.484052	2
30622	8.568122	0.723626	3
38060	10.028263	1.152439	3
41877	13.219972	0.089491	3
28422	2.727597	0.029898	1
76680	11.199902	0.984647	1
22866	0.807574	0.968438	1
71672	11.038691	0.475954	1
69434	9.344029	0.692665	1
75057	6.675982	0.497727	1
32965	10.097508	1.643415	3
73160	7.023582	0.355468	1
3828	6.740481	1.650774	2
407	4.355214	0.312228	2
2722	10.290616	1.506185	2
7605	5.984215	1.199179	2
21911	12.552680	0.667164	3
33973	8.438865	0.710750	3
35363	10.939499	0.174987	3
43579	4.715986	0.542611	1
28357	6.815991	1.167400	3
8875	1.766772	1.662037	2
39798	12.111166	0.115244	3
7395	2.688391	1.257688	2
13833	8.766402	1.667809	2
45005	9.606780	0.908633	3
5213	4.163806	0.041493	2
4857	2.846533	0.087565	2
12944	9.942600	0.338619	3
68570	16.114944	1.471962	1
24721	10.447550	1.538248	3
34226	12.513770	0.761368	3
13959	4.174393	0.599496	2
75733	11.775423	0.523055	1
58595	1.054026	0.223245	1
24919	9.640055	0.387305	3
8612	2.635260	0.820994	2
38790	12.747910	0.548402	3
6835	0.620368	0.522835	2
74249	7.325958	0.795211	1
43299	9.963503	1.067381	3
39417	4.037197	1.524079	1
35919	8.637667	1.325819	3
7650	2.582710	1.527995	2
35294	11.789161	0.465569	3
14838	1.081729	0.003174	2
56976	0.609492	1.596500	1
58943	0.764901	1.543326	1
42978	7.461195	1.648007	3
72332	7.369304	0.757727	1
43818	1.197607	1.466443	1
43431	2.015386	1.577014	1
37915	13.526512	1.412020	3
46477	6.391970	0.456691	3
66576	5.806666	0.568171	1
13190	7.328918	0.075782	2
15461	12.124977	1.563283	3
28340	8.322852	1.477886	3
4397	3.856209	0.025364	2
56034	9.048202	0.237591	1
0	3.112109	0.774976	2
26985	8.899232	0.217643	3
51839	9.042891	1.236957	3
8078	11.410456	0.289516	2
48876	9.793303	0.911099	3
45726	12.534864	1.274213	3
74450	11.511940	0.197078	1
3738	2.644947	0.103185	2
33941	10.669709	0.278213	3
11054	1.159415	1.144133	2
15943	3.356645	1.512626	2
56508	3.819059	0.969667	1
21231	3.274790	0.956442	2
9977	3.409402	0.945494	2
57403	4.030560	0.859518	1
33695	2.149002	0.524695	1
25347	5.000905	0.577405	1
18586	0.619494	0.175669	2
13365	1.892021	0.130312	2
62773	5.359115	0.550858	1
34185	7.234455	1.380950	3
36961	7.249066	1.112029	3
66371	6.969789	0.144996	1
44751	0.000000	1.052818	1
11242	8.034124	0.159577	3
49752	6.830395	1.451723	3
6206	8.573176	1.517184	2
40992	13.493131	0.693972	3
37203	10.377420	0.414033	3
74667	14.949983	1.498246	1
13203	0.000000	0.361149	2
46592	3.762954	1.047236	1
28424	10.459599	1.540126	3
46794	9.306970	1.317304	3
6866	8.204326	0.294610	2
64345	9.353894	1.203196	1
35431	7.910367	1.269177	3
7047	4.098847	1.342656	2
65724	7.996636	0.768496	1
4530	2.710175	1.421045	2
6931	5.332793	0.730611	2
6196	1.905893	1.495930	2
28393	12.393249	0.377474	3
32045	3.258586	0.019003	1
11537	0.000000	0.326923	2
7646	5.766639	1.446152	2
28196	5.582953	1.120014	1
71226	12.038629	0.493695	1
15265	0.479005	0.778408	2
32983	2.928824	1.105018	1
35489	2.591966	1.542240	1
52168	3.952489	0.048312	1
29327	10.117327	0.943872	3
12383	10.174956	0.332804	3
17728	0.000000	0.981229	2
17801	7.121517	0.528851	2
71375	6.249891	0.163644	1
75400	10.893388	1.406515	1
24348	0.038469	0.691279	1
66038	4.861859	0.917322	1
38531	7.468360	1.276207	1
42195	4.651719	0.181320	1
4398	1.934107	1.465164	2
16862	10.387334	1.678723	3
40833	5.157807	0.521929	1
70978	7.484696	0.997234	1
6018	3.764047	0.584729	2
28138	9.217186	0.077085	3
51229	1.492744	0.893231	1
30962	9.151844	0.079627	3
62543	6.680077	1.091428	1
55747	7.014261	0.046837	3
14226	10.367750	1.211494	3
70985	13.037256	1.403190	1
50139	4.841290	0.793468	1
46176	12.243125	0.350764	3
43235	14.391381	0.192676	3
37337	9.744920	1.677147	3
9785	0.000000	1.501929	2
37380	8.263514	0.608392	3
76006	8.385124	1.297856	1
41332	9.061888	1.052901	3
36805	9.655407	1.081254	3
6012	3.580107	0.288297	2
9709	0.590098	1.392601	2
51761	1.517648	1.463875	1
54292	4.326345	1.034475	1
8750	2.930783	0.595192	2
14013	4.432674	1.523317	2
5966	6.597845	1.529083	2
17665	3.785946	1.166315	2
6469	1.372166	0.991945	2
37371	14.422088	1.565643	3
13267	0.000000	0.420438	2
29366	2.617608	0.279195	1
67896	8.158632	0.875385	1
11366	1.547556	1.162587	2
27467	9.024388	1.070166	3
20043	6.766009	0.160461	3
40287	1.863703	0.712553	1
44988	3.171160	0.710937	1
4592	6.190608	0.253421	2
34006	2.627535	1.004649	1
34963	8.334819	0.075193	3
16377	2.950889	0.044558	2
73328	8.533607	1.662349	1
53875	1.380042	0.527473	1
37480	8.780817	0.984350	3
56952	8.602522	0.539026	3
68766	8.051249	0.402604	1
32693	12.367003	1.049445	3
7750	8.833505	1.054212	2
40619	8.140428	1.663070	3
10729	2.801533	0.846507	2
25207	12.659490	1.420201	3
4539	0.000000	1.677391	2
13217	2.164491	1.418054	2
40342	10.218387	0.863418	3
68869	11.037601	0.212459	1
3597	2.150705	1.338242	2
10639	0.972542	1.233875	2
13894	3.398456	0.771901	2
67024	13.166621	0.934180	1
37812	9.069874	1.623438	3
13792	0.000000	0.537392	2
60396	0.736430	0.682878	1
76710	9.326221	0.493153	1
8508	4.449002	1.524986	2
18571	8.591365	1.140975	3
23840	3.864630	0.499400	2
78824	9.853675	0.670520	1
26720	3.574701	1.022441	1
31585	2.583558	0.064856	1
12544	0.641201	0.425262	2
12624	10.527370	1.015292	3
32177	11.562999	0.233692	3
75531	11.591845	1.076538	1
31008	2.134256	1.655790	1
2149	2.554070	0.476693	2
12813	1.977406	1.469534	2
27632	5.048321	1.301764	1
31817	9.039547	0.207903	3
4533	6.078389	1.024863	2
36620	2.681772	1.225277	1
42236	6.598386	1.240388	3
30117	3.407195	0.301511	1
30183	9.377209	0.720368	3
58630	1.334111	0.979488	1
29899	10.397618	1.534721	3
75951	14.226384	1.691187	1
30913	3.616243	0.577189	1
32013	10.915577	0.556250	3
56334	3.624144	0.808033	1
75779	14.518814	1.589030	1
76731	13.402138	0.398629	1
15129	5.708153	1.528177	2
26235	11.221046	0.503471	3
11318	2.472037	1.422634	2
55007	8.386225	1.283760	3
14951	1.453570	0.418969	2
66961	11.519103	0.794977	1
37111	6.848952	0.395774	1
20937	12.146792	0.904396	3
13044	4.136290	0.718580	2
14318	0.254056	0.414910	2
13006	0.000000	0.498205	2
43825	1.694935	1.622678	1
49214	9.271452	0.310478	3
38454	9.447339	1.053489	3
11334	10.121928	0.101235	3
9335	3.264168	0.577983	2
33924	8.299706	1.612714	3
12638	7.285459	1.030286	2
14717	9.642755	0.352530	2
62079	8.152031	1.314969	3
8911	7.276776	1.577849	2
50400	12.452061	1.168744	3
198	2.304667	0.976208	2
77813	12.322552	0.627758	1
59794	2.339495	1.679821	1
50624	2.014877	0.216026	1
42283	2.299084	0.313334	1
6178	7.360237	0.153583	2
41484	11.415341	1.102254	3
23209	10.693317	0.782351	3
8367	0.000000	1.314005	2
39670	8.916134	0.257516	3
26224	10.837507	0.863637	3
56668	1.201819	0.835508	1
72263	12.832351	0.477685	1
61161	14.216184	0.609852	1
25689	1.733141	1.501566	1
45698	2.776595	0.388186	1
9164	2.290706	1.025821	2
43578	10.594028	0.448877	3
69409	9.207685	0.135860	1
18719	3.227886	0.842894	2
21360	9.719579	1.369199	3
12234	0.147533	1.582156	2
9006	3.823867	0.898887	2
23174	5.514403	0.287580	1
44584	7.686402	0.167480	3
8786	1.143867	0.107714	2
36856	10.178242	0.006296	3
32795	10.584605	1.050064	3
14856	8.461914	0.038729	2
8240	8.165303	1.078123	2
68726	8.776914	0.086798	1
13546	5.214641	1.633896	2
35452	11.506409	1.194812	3
39312	10.011976	1.388938	3
